author_key,display_name,authorChannelId,n_comments,cluster,avg_len,reply_share,mean_likes,sent_mean,sent_std,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral,sample_comment
UCVEt3fxHQj9XczMRNA67Saw,@lourdescaballero9099,UCVEt3fxHQj9XczMRNA67Saw,1,2,17.0,0.0,1.0,0.9928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REBECA PATRICIA ARMOSTRONG ERES HERMOSA Y ES LA MEJOR. BELLEZA ÚNICA  FELICIDADES ESTOY ORGULLOSA DE TÍ ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️
UCVImJIc1yHMGCnkmjeZuCzw,@NellyKipyator,UCVImJIc1yHMGCnkmjeZuCzw,1,2,1.0,0.0,0.0,0.8555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Achieeeng❤❤
UCVKivS3tGqyAiuUYES9TSvg,@Brygoesglam,UCVKivS3tGqyAiuUYES9TSvg,1,1,9.0,0.0,0.0,0.9803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Go Pia❤❤❤ Manifesting this for me in the future❤❤❤
UCVODFkXIuACYM6Za_CZlQ2w,@SharynRuiz-g4e,UCVODFkXIuACYM6Za_CZlQ2w,1,3,29.0,0.0,0.0,0.9505,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When my hair was like this, I was trying to find product to get my thickness back. But this is an awesome review. Good luck on your journey. ✨🙏💫🙌"
UCVQEm_pE1p1OGvby_6HMS7Q,@TashiSangpo,UCVQEm_pE1p1OGvby_6HMS7Q,1,0,4.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Most famous Bollywood ⭐️
UCVXkUsZ3lUcpgspEEMkMemw,@AL-AMINSHEIKHH,UCVXkUsZ3lUcpgspEEMkMemw,1,3,19.0,0.0,1.0,0.8122,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Awesome work! I noticed your videos aren’t ranking very high. I&#39;d be glad to assist with SEO if needed.
UCVmIPMHGB39Kp9x_GXpAZEA,@MartaLasota-j5d,UCVmIPMHGB39Kp9x_GXpAZEA,1,3,46.0,0.0,0.0,0.9517,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Helen Mirren, Andie MacDowell, Gillian Anderson... everlasting class and elegance. It was a pleasure to watch this show and it was clear that they all loved being a part of it. I couldn&#39;t stop smiling. Thanks, L&#39;Oreal, for making an effort to gather them all together."
UCW5vFx_LthGU_lOan_zA-yw,@wendytinnes1039,UCW5vFx_LthGU_lOan_zA-yw,1,2,17.0,0.0,1.0,-0.0772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,I prefer to apply section at a time. Old school. Sorry. This gadget is not for me.
UCW6Gu2r1Eezinl2Wi8XxzpQ,@ajunglathong8396,UCW6Gu2r1Eezinl2Wi8XxzpQ,1,4,5.0,0.0,0.0,0.8402,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cara delevinge is amazing. ❤
UCWEYQ1eu96oYj9cinKsLCGw,@Deanriley,UCWEYQ1eu96oYj9cinKsLCGw,2,8,14.5,0.0,2.5,0.31845,0.45035630893771217,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Your roots were dark at the beginning but light when you started using the device. So you have to prebleach?
UCWHny6-doPBK0Dr_0Dnp83A,@sunflowerbaby1853,UCWHny6-doPBK0Dr_0Dnp83A,1,3,29.0,0.0,19.0,0.8176,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"I need to see a before and after with at least a one inch gray outgrowth before investing in this. And on long, long hair.<br>Please and thank you. 😊"
UCWbe6eJQij6MUCVE3A7Pp6Q,@ماهينورماجد,UCWbe6eJQij6MUCVE3A7Pp6Q,1,4,1.0,0.0,0.0,0.9719,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yasmineeeeee❤❤❤❤❤
UCWcZgwFAZJHFdi3I73PdNAw,@changeeyecolor3891,UCWcZgwFAZJHFdi3I73PdNAw,2,1,5.5,0.0,0.5,0.96085,0.014495689014324197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,The design looks so cool❤❤❤
UCWjLf4kHqoGtt9RkD69uPJg,@MrsRia79,UCWjLf4kHqoGtt9RkD69uPJg,1,3,25.0,0.0,1.0,0.9587,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Love Lisa!! She is the best and I’m so glad she was in this video. Now I need to buy all of these products. ❤
UCWo3KLz0_JSFEQxF_-LS5WQ,@rorieladl5024,UCWo3KLz0_JSFEQxF_-LS5WQ,1,4,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yasmine sabry❤️❤️❤️❤️
UCWq0Lv-NL3Nzt8rJFEsUlrQ,@melissahultberg3619,UCWq0Lv-NL3Nzt8rJFEsUlrQ,1,1,10.0,0.0,2.0,0.504,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Do people really put mascara on across their nose?? 😂
UCWsSXPuQ3Qt4whe6pPLvGnQ,@yessicaalvarezvivi2376,UCWsSXPuQ3Qt4whe6pPLvGnQ,1,2,3.0,0.0,0.0,0.8555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Becky Armstrong ❤❤
UCWyz7xwU75uyGZH5cJg7JKQ,@ONCEFORVER12,UCWyz7xwU75uyGZH5cJg7JKQ,1,1,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,who did the voice over work for this?
UCX2my7S3m7q2mIvGu5kF1Yg,@PunjabiHumanitarian,UCX2my7S3m7q2mIvGu5kF1Yg,1,0,4.0,0.0,0.0,0.5399,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Good show...loved them all!!
UCX75FG7grabILDSXr-kOrBQ,@Cindy-z8p7l,UCX75FG7grabILDSXr-kOrBQ,1,0,6.0,0.0,0.0,0.5994,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,It all looks beautiful on you
UCXL-6hnnNhNduLn2R2lUtLw,@ASoule-ks6yq,UCXL-6hnnNhNduLn2R2lUtLw,5,8,22.8,0.0,0.4,0.92228,0.1361225073233666,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,ALL THESE WOMEN ARE GORGEOUS!!
UCXMgxmJyQvIlA3YC4c54syg,@hectr18,UCXMgxmJyQvIlA3YC4c54syg,1,2,13.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,How does this have 1.3 million views and only 3 comments? (4 now)
UCXMh2hN11YUaC8RvaYWFn4g,@paddleduck5328,UCXMh2hN11YUaC8RvaYWFn4g,1,2,4.0,0.0,0.0,0.6361,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,She’s so beautiful 💁‍♀️
UCXS1IaPS3fV1e7XVGyoDZkA,@PritiKedia-n4e,UCXS1IaPS3fV1e7XVGyoDZkA,1,1,3.0,0.0,0.0,0.4019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya Ray 🎉
UCXcKkYbAKojP50eeiNXxgFg,@KrystalStilesNorby,UCXcKkYbAKojP50eeiNXxgFg,1,0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,i will be making this
UCXdYM_67vkKSwzIVWNmUOLQ,@YellowViper-l7y,UCXdYM_67vkKSwzIVWNmUOLQ,1,2,12.0,0.0,172.0,0.9697,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Aishwarya Rai was just breathtakingly beautiful! Her confidence is something else! 👏👏👏❤❤❤
UCXmmfnwSWmZRx1bL8XH1fLA,@alinecarreira8663,UCXmmfnwSWmZRx1bL8XH1fLA,2,8,4.0,0.0,1.0,0.31845,0.45035630893771217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cor é cor do seu cabelo?❤
UCXsRFDzwxRPC3zkNv0nOvpw,@soysantiagovelandia3358,UCXsRFDzwxRPC3zkNv0nOvpw,1,7,2.0,0.0,0.0,0.9274,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Omg ANITTAAAA❤❤❤
UCXxMUYenyunxI2Y-XdBVQdA,@MiaHoxhaj,UCXxMUYenyunxI2Y-XdBVQdA,1,2,4.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Esraaaa mbbb tu gère
UCY0CZ-ii3SLi9FdxkJklESA,@walterstrav8924,UCY0CZ-ii3SLi9FdxkJklESA,1,2,1.0,0.0,1.0,0.6369,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bravo❤
UCY3bzmeEr7p48FR_4fyp-Pw,@bringmethelove9,UCY3bzmeEr7p48FR_4fyp-Pw,1,3,19.0,0.0,0.0,0.8868,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I’m an up and coming TikToker 🥹 can I please get this in PR and test it out?!?? 🥰
UCY4SdxpuRwrIKPLncCpR9mw,@joannaluna6408,UCY4SdxpuRwrIKPLncCpR9mw,1,2,17.0,0.0,5.0,0.9545,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Manny trying to still serve after getting sacked with pillow 😂😂😂 I love them allll ! 💜
UCY9YWbysIgK4osaof7xIvwQ,@swifttmisha,UCY9YWbysIgK4osaof7xIvwQ,1,1,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Shade
UCYBzGqPqnnWHq-GuXNcIrxA,@Siskalogeras,UCYBzGqPqnnWHq-GuXNcIrxA,1,4,7.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,KENDALL JENNER THE HIGHEST PAID SUPERMODEL ❤
UCYCA_egjo4myuZU61e8SXkg,@AylaCevizci-x4f,UCYCA_egjo4myuZU61e8SXkg,1,1,2.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cara Delevingne
UCYJSOfHv9QvNFRiMEDh8VyA,@popsyturvee5112,UCYJSOfHv9QvNFRiMEDh8VyA,1,3,6.0,0.0,3.0,0.6514,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pia Wurtzbach! She was so good!
UCYJaFZhuJjYDwpfTpSMqMvw,@tamaraviena4710,UCYJaFZhuJjYDwpfTpSMqMvw,1,4,4.0,0.0,0.0,0.8876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Becky Armstrong so beautifull❤😊
UCYR1AujOuPqxoqEYI3ZGk1w,@AnnabelleMontegrande-Bhandari,UCYR1AujOuPqxoqEYI3ZGk1w,1,0,4.0,0.0,0.0,0.8658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pia Filipino Pride 🇵🇭🥰
UCYTWV2sZyfEVDSqS-Y64d7w,@PersaraKurbah,UCYTWV2sZyfEVDSqS-Y64d7w,1,0,4.0,0.0,0.0,0.6696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kendel ❤❤️you rocked  it!
UCYfGNlqLkHdrHWa0k9vCCEA,@LokamKampung-h8r,UCYfGNlqLkHdrHWa0k9vCCEA,1,1,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Shade ?
UCYfswp-UNDMQx5otZgxw3DA,@roxannacastro3169,UCYfswp-UNDMQx5otZgxw3DA,1,4,9.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Can I use it to bleach my hair too?
UCYlMTFm0wgwHwRjZPeVuFkA,@owlampersand7993,UCYlMTFm0wgwHwRjZPeVuFkA,1,3,10.0,0.0,2.0,0.8221,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Age? Lol she’s like 30 years old haha she’s young!
UCYqX0WPDajg29ZfPHzlUkHA,@monejohn9973,UCYqX0WPDajg29ZfPHzlUkHA,5,8,2.4,0.0,1.4,0.8505800000000001,0.05902090307679134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gorgeous 😊❤
UCYrSrxH5dZ4qfhoPOgwAw3A,@NOTADruGADDICT,UCYrSrxH5dZ4qfhoPOgwAw3A,1,0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,meep
UCYsICwYRBlaFpnG-_btnkpA,@sadikbabon8351,UCYsICwYRBlaFpnG-_btnkpA,1,4,6.0,0.0,1.0,0.9796,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,My Love kendall Jenner 💗💓💞😘 🇧🇩❤️🇺🇸
UCYwp7aiWw4PFfH7Gg8hXMsw,@HarshSingh-lx4ku,UCYwp7aiWw4PFfH7Gg8hXMsw,1,4,4.0,0.0,0.0,0.4588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Becky Rebecca was breathtaking..
UCZIjC1c-E5h_dDq1nY_q9XA,@IrisRenouf,UCZIjC1c-E5h_dDq1nY_q9XA,1,2,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Esra !!!
UCZIjr-riq3K7gqx3rgAVhGA,@RodrigoSenra-d4r,UCZIjr-riq3K7gqx3rgAVhGA,1,2,1.0,0.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Anittaaaaaaaaaaa...
UCZMsJI6Js5mhJwy3iLbHVXA,@Ratana_urmomma,UCZMsJI6Js5mhJwy3iLbHVXA,1,4,11.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Isn&#39;t she from that one movie with the two main kids
UCZNYgnXTGHtG8P5sb2eg8ZA,@MaribelRocks-bm5sm,UCZNYgnXTGHtG8P5sb2eg8ZA,1,2,25.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Uhmm ???🤔thought was a root touch up we can see here staining the rest of hair ?? Still don’t understand the need for this 🤔🤔
UCZcUIm5F8-t2jRvQXBjhyBA,@Pansexualjazminbean,UCZcUIm5F8-t2jRvQXBjhyBA,1,2,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,rawr
UCZefp7mZ1JLVtZAHqfw1K8A,@kareharpies,UCZefp7mZ1JLVtZAHqfw1K8A,1,1,22.0,0.0,1.0,0.8176,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Who is the content creator? She has a very similar complexion to mine, I&#39;d like to follow her for makeup tips 😊"
UCZhUs_m4D1nmzJsDvDFnLiw,@OyonBhuiyaan-y1b,UCZhUs_m4D1nmzJsDvDFnLiw,1,1,2.0,0.0,0.0,0.9726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kendall ❤❤❤❤🎉🎉
UCZjO3wdhmrxzHHdB1nj3REg,@ZiadMohammed-u9q,UCZjO3wdhmrxzHHdB1nj3REg,3,8,8.0,0.0,3.3333333333333335,0.7174999999999999,0.2816255137589633,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,❤️❤️I wish one day will be on this show
UCZkEQq3lq8XhsE-LlgT1gOQ,@fleraf,UCZkEQq3lq8XhsE-LlgT1gOQ,1,4,6.0,0.0,5.0,-0.684,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,It&#39;s not true. It&#39;s a failure.
UCZmE4KxOndrMIDOykQkpK6Q,@RadhaRani-y6v1x,UCZmE4KxOndrMIDOykQkpK6Q,1,1,4.0,0.0,1.0,0.9274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya the legend ❤❤❤
UCZySjT1mlR4lr9bSe-uySbw,@ankurthegreatest,UCZySjT1mlR4lr9bSe-uySbw,1,2,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya
UCZymW8NlLXvl2vTfiPs5IdQ,@MelodyN-l3x,UCZymW8NlLXvl2vTfiPs5IdQ,1,3,40.0,0.0,2.0,0.9275,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"I like the way you did them.I like the faces look like sweet but I like the Buffalo beef better.I think you can do it everyone, but with a wheel.O k that&#39;s so funny for me to understand but bye😮"
UC_FyhK6jk4PMCft71zYBUgA,@dakshmeena6964,UC_FyhK6jk4PMCft71zYBUgA,1,4,1.0,0.0,0.0,0.9957,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwaryaaaaaaa❤❤❤❤❤❤❤❤❤❤❤❤❤
UC_HNQUlKui_0nbZqyHvv4ig,@SkylaPitharoulis,UC_HNQUlKui_0nbZqyHvv4ig,1,1,2.0,0.0,1.0,0.8555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,my Pia❤❤
UC_NH1qo9v8nA3cgvakQEz3w,@ki.333,UC_NH1qo9v8nA3cgvakQEz3w,1,2,10.0,0.0,8.0,0.7184,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,This is cute she has such a cute personality 🫶🏻
UC_TDoABwluWyTZYQ8hw7qeQ,@VincentBalducci,UC_TDoABwluWyTZYQ8hw7qeQ,1,1,25.0,0.0,4.0,0.7171,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,So interesting! I review hair color products from a professional point of view I’d be interesting in trying this and one of the red shades
UC_W29Z3DtvEvnEM4iH4V_5g,@Jo_sings,UC_W29Z3DtvEvnEM4iH4V_5g,1,4,6.0,0.0,0.0,0.8402,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya Rai Queen of Beauty ❤
UC_Yq_YCaSlbPwX_F55rHPeQ,@ArlandaManning-i6v,UC_Yq_YCaSlbPwX_F55rHPeQ,1,1,9.0,0.0,1.0,0.6369,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I love it ❤<br>Saves me about 30 minutes everyday
UC_c0Atx4QqqQFzENX4v8JNA,@realtk-q5p,UC_c0Atx4QqqQFzENX4v8JNA,1,0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,These were my og makeup youtubers. Back to college days
UC_kKVJ7GlLvi3CJHKbZcbDA,@tamikanewkirk4908,UC_kKVJ7GlLvi3CJHKbZcbDA,1,0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Is that a wig she has on 😮
UC_p3v79btEIwp9mIwM_OF8g,@TinyWolfxx,UC_p3v79btEIwp9mIwM_OF8g,1,2,7.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Here to see Becky Armstrong and more!
UC_tqAOPc8v1gjVuCgl1X-gQ,@haileygriffin2453,UC_tqAOPc8v1gjVuCgl1X-gQ,1,4,3.0,0.0,0.0,0.5859,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SHE IS AMAZING
UC_zPflygccW1y1L2Ul6YL8g,@racheal_agolo,UC_zPflygccW1y1L2Ul6YL8g,1,3,18.0,0.0,1.0,0.9501,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"An amazing show, all models killed it😍🔥❤❤ Can&#39;t wait to physically attend &amp; be on the runaway 😊😅"
UC_za57i_7C35I3zuSFCbqHw,@sallyville,UC_za57i_7C35I3zuSFCbqHw,1,3,13.0,0.0,0.0,0.9502,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,All the women are AMAZING!!! Proud of Temi Otedola for representing Nigeria. 🥰
UCaFQlnvxpDiKuXB2xj6DCQg,@thecatatemyhomework,UCaFQlnvxpDiKuXB2xj6DCQg,2,8,13.5,0.0,2.5,0.045,0.3227235349335403,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,It went by pretty quickly but I still see grays.
UCaGpox3jcFYSvphdB1dyhhw,@juliathieen312,UCaGpox3jcFYSvphdB1dyhhw,1,1,3.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Becky Armstrong ❤
UCaUiuItpPTPEECUuof-8T_A,@reardelt,UCaUiuItpPTPEECUuof-8T_A,1,4,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Deepika padukone and priyanka not there?
UCbPl5p4-fWvFVcU8T2TqUVg,@SRob353,UCbPl5p4-fWvFVcU8T2TqUVg,1,0,15.0,0.0,9.0,-0.685,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The device is expensive.  Color cartridges are expensive.  Colors are limited.  So tired of influencers.
UCbWGaBxUgK8Z5tH4nJkU4NA,@Mitsukiyt2025,UCbWGaBxUgK8Z5tH4nJkU4NA,1,4,6.0,0.0,0.0,0.9118,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I love how confident Kendall looks❤
UCbyJ8eVoh564uJi6PuFjUSw,@priyanshichaturvedi2824,UCbyJ8eVoh564uJi6PuFjUSw,1,0,2.0,0.0,0.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aishwarya ❤
UCc7jd5VU9DrMmyad2lSdfrA,@bssnwrld7,UCc7jd5VU9DrMmyad2lSdfrA,1,2,4.0,0.0,0.0,-0.296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No video shown 😮
UCc8Ffm6NV27HF1OHDRe9k1w,@roger12393,UCc8Ffm6NV27HF1OHDRe9k1w,1,1,30.0,0.0,0.0,0.85,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,I love the Worth it line but if you have small lips stay with the lighter colors. I hope the Worth it line comes out with blush in the future.
UCcCppj_jx6_ZSl9PK304N2A,@amygalvin1799,UCcCppj_jx6_ZSl9PK304N2A,1,5,27.0,0.0,2.0,-0.3089,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Generally it’s not healthy to apply permanent color over previously colored hair. Also, it can build up and look monotone especially on dark hair( shoe polish looking.)"
UCcIhi78lAGJZQO5bkLdEXFg,@deivesonm3968,UCcIhi78lAGJZQO5bkLdEXFg,1,2,2.0,0.0,12.0,0.7845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Anitta ❤🎉
UCcTQYcOYytaITA4kxuFU0bw,@Muse94-ef9cp,UCcTQYcOYytaITA4kxuFU0bw,1,7,7.0,0.0,2.0,-0.34,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Oh wow what color did you use😮😮😮😮🔥🔥🔥
UCcUgR1oZ_EaRtvac4TKJ0Ig,@smallone9825,UCcUgR1oZ_EaRtvac4TKJ0Ig,1,1,17.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Full of ammonia plus that colour capsule NEVER coloured your full head.....DO NOT BELIEVE THIS WOMAN .
UCcgj0CJHFXx_M4MDXRERjxQ,@BRORIGID,UCcgj0CJHFXx_M4MDXRERjxQ,1,4,6.0,0.0,2.0,0.5927,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,But her hair is greasy too😂
UCck2lLHBIyQp-IwQuzwad8A,@tiếnnguyễn-g3g7j,UCck2lLHBIyQp-IwQuzwad8A,1,1,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,kendall
UCd1aJ9GyGbyAGdmfW3fY1dw,@shanes.1724,UCd1aJ9GyGbyAGdmfW3fY1dw,1,2,3.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,What’s her name?
UCd2OQHPk1svzGJ7Cp-xxU5w,@zesillyguy,UCd2OQHPk1svzGJ7Cp-xxU5w,1,0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,only three people will see this if more people do this glitch
UCdFB48AzPFwltwCZDjOGsSA,@JianlumeiKamei,UCdFB48AzPFwltwCZDjOGsSA,1,4,2.0,0.0,0.0,0.9887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kendall ❤❤❤❤❤❤❤❤
UCdY5Nsb9z6QGmv7kO-nc90Q,@ptyptwell,UCdY5Nsb9z6QGmv7kO-nc90Q,1,5,4.0,0.0,6.0,0.6679,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Miss Rebecca Patricia Armstrong!!!❤
UCdaeq5CHuJH6_zN8rRp43lA,@theattitude-z7i,UCdaeq5CHuJH6_zN8rRp43lA,1,1,4.0,0.0,0.0,0.9595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rebecca Patricia Armstrong 💕💕💕💕
UCdhwfwc-mmd8ZnEPqsTMEpg,@dramacraze612,UCdhwfwc-mmd8ZnEPqsTMEpg,1,1,8.0,0.0,52.0,0.4588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,My fav is Aishwarya Rai and Becky Armstrong
UCdzrlboUIgjv-zaPyDubkag,@n.g.chavda1356,UCdzrlboUIgjv-zaPyDubkag,1,5,4.0,0.0,0.0,-0.1531,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Miss world Aiswariya Butifull
UCe1qjCmN6UiXcvf1OsAOV7w,@jisoo_officiel-f1l,UCe1qjCmN6UiXcvf1OsAOV7w,1,4,7.0,0.0,2.0,0.9571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Il ya esra la tiktokeuse lilislylah ❤❤❤❤
UCeAZNUkA2ACfxKlSoEaj80Q,@narealpri,UCeAZNUkA2ACfxKlSoEaj80Q,1,4,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Anitta 🇧🇷
UCeIvMTfniopMLm3FsGI83Ow,@zeynbismaylova1207,UCeIvMTfniopMLm3FsGI83Ow,1,4,1.0,0.0,2.0,0.6369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,❤
UCeJHoMXqOW5RRJLb_P2J9wQ,@Goddess_Spirit_09,UCeJHoMXqOW5RRJLb_P2J9wQ,1,3,34.0,0.0,97.0,0.75,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"All of these women were stunning and walked the runway beautifully....BUT for Loreal Paris Fashion Week 2025, my top picks are Aishwarya Rai, Eva Longoria and definitely Kendall Jenner! Their aura just hits differently."
UCeQnzh1wbUBFAuIr-Qrwp1Q,@firegeckogamer9512,UCeQnzh1wbUBFAuIr-Qrwp1Q,1,4,3.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,yo a ad
UCeSCIvfPjIAqpqOU8bA2mhw,@josiealvarez645,UCeSCIvfPjIAqpqOU8bA2mhw,1,0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,What color is that
